delta_net_http,after_net_http,delta_subprocess_exec,after_subprocess_exec,delta_env_cred_access,after_env_cred_access,delta_filesystem,after_filesystem,delta_encoded_blob,after_encoded_blob,delta_install_hook,after_install_hook,delta_obfuscation,after_obfuscation,delta_loc,delta_char,entropy_before,entropy_after,delta_entropy,delta_longest_token,ast_nodes_after,package,ecosystem,version_after_date,label
4,128,0,0,0,4,0,0,0,0,0,0,0,0,190,7062,4.002,4.002,0.0,0,-1,@apostrophecms/seo,npm,2026-06-10T17:14:20.284Z,0
0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5.278,5.279,0.001,0,-1,message-mcp,npm,2025-08-01T05:54:09.723Z,0
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.135,5.135,0.0,0,-1,@dwidge/wmdb-expo-native,npm,2025-08-29T17:02:59.395Z,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,10,4.664,4.667,0.003,0,-1,boost_library,npm,2020-06-07T13:17:59.523Z,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,749,4.973,4.975,0.002,0,-1,shakl,npm,2026-03-20T09:44:38.679Z,0
-3,1,0,0,0,0,0,0,0,0,0,0,0,0,331,12134,4.95,5.109,0.159,9,-1,@dwidge/timezone,npm,2025-09-04T10:08:10.005Z,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.173,5.174,0.001,0,-1,@dwidge/fallback-rnw,npm,2025-08-29T16:38:07.047Z,0
-66,153,-20,113,0,1,0,1,-7,37,0,4,0,0,-3675,-122226,5.581,5.581,0.0,0,-1,zwplayervue3,npm,2026-06-26T03:25:54.207Z,0
0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,2,5.035,5.04,0.005,0,-1,generator-myboost,npm,2018-11-26T08:46:51.782Z,0
0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4.86,4.823,-0.037,0,-1,@olasearch/solr-adapter,npm,2020-02-20T11:08:06.233Z,0
40,1658,2,51,-1,9,7,23,-27,45,0,0,0,2,3470,129140,5.404,5.404,0.0,-131428,-1,moorhen,npm,2026-04-22T13:35:49.340Z,0
0,8,0,16,0,5,0,29,0,0,0,0,0,0,0,-1,4.859,4.859,0.0,0,-1,@bluelibs/x,npm,2024-09-04T07:45:46.244Z,0
2,7,0,0,0,0,0,0,0,0,0,0,0,0,62,2031,4.84,4.76,-0.08,0,-1,@contentsquare/tag-sdk,npm,2024-10-29T16:28:53.061Z,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,408,4.536,4.551,0.015,0,-1,simulationjsv2,npm,2025-12-30T20:53:34.752Z,0
0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,4.354,4.354,0.0,0,-1,@augmentedfinance/protocol-v1,npm,2022-02-16T16:09:15.514Z,0
0,61,0,1,0,126,0,0,0,15,0,0,0,6,0,-11,5.346,5.346,0.0,0,-1,xmobx,npm,2018-07-25T05:28:53.798Z,0
0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.721,4.722,0.001,0,-1,@dwidge/axios-interceptor,npm,2025-08-29T16:37:44.412Z,0
0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5.255,5.255,0.0,0,-1,@elyracode/laravel,npm,2026-06-30T19:45:37.755Z,0
0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,2,4.919,4.92,0.001,0,-1,@dwidge/placeholder-js,npm,2025-08-29T16:38:46.393Z,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.834,4.834,0.0,0,-1,jupyterlab-blockly-ipylgbst,npm,2024-09-02T14:02:10.516Z,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,460,4.926,4.926,0.0,0,-1,boost-crud,npm,2023-04-24T11:10:50.683Z,0
0,3,0,0,0,0,0,0,0,1,0,0,0,0,81,2484,4.881,4.855,-0.026,0,-1,solr,npm,2015-04-28T00:28:41.438Z,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.927,4.927,0.0,0,-1,zipcodes-nearby-boost,npm,2020-11-18T07:38:18.049Z,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.166,5.167,0.001,0,-1,@dwidge/wmdb-expo-web,npm,2025-08-29T17:03:03.664Z,0
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.987,4.987,0.0,0,-1,use-supabase,npm,2022-03-10T20:41:54.294Z,0
0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.811,4.812,0.001,0,-1,@ricciodev/create-scaffolding-vue,npm,2024-02-22T13:12:31.391Z,0
0,37,0,0,0,23,0,0,0,23,0,0,0,24,4,235,5.496,5.496,0.0,0,-1,@cobuildlab/boost,npm,2021-04-27T12:54:12.780Z,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,26,4.866,4.861,-0.005,0,64,meteor-boosters,npm,2016-12-01T02:13:13.855Z,0
0,137,0,0,0,8,0,0,0,0,0,0,0,0,35,1044,4.878,4.879,0.001,0,-1,@llmrank.app/mcp,npm,2026-02-22T20:04:06.609Z,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,5.07,5.069,-0.001,0,-1,tailwindcss-shorthand,npm,2024-10-29T11:58:03.047Z,0
3,3,0,0,0,0,13,13,0,0,0,0,0,0,1645,50812,5.109,5.247,0.138,14,-1,mcp-boost,npm,2025-12-17T11:40:07.500Z,0
0,27,0,0,0,0,0,0,0,0,0,0,0,0,-5,-130,4.958,4.96,0.002,0,-1,@dwidge/table-api,npm,2026-03-02T06:42:36.479Z,0
0,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,5.056,5.056,0.0,0,-1,@dwidge/expo-export-uri,npm,2025-11-01T15:40:14.011Z,0
0,12,0,4,0,4,0,0,0,202,0,0,0,0,3,227,4.503,4.503,0.0,0,-1,@tonsolutions/telemetree-react-pts,npm,2025-02-05T11:00:08.122Z,0
0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.796,4.796,0.0,0,-1,@waynechang65/ptt-crawler,npm,2025-11-23T04:44:34.207Z,0
0,1,0,0,0,0,0,0,0,4,0,0,0,0,26,1047,4.842,4.842,0.0,0,-1,@kattebak/typespec-opensearch-emitter,npm,2026-06-12T06:50:08.059Z,0
0,10,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5.134,5.134,0.0,0,-1,@ant-design/x-skill,npm,2026-06-08T11:55:52.298Z,0
0,64,0,0,0,196,0,4,0,6,0,0,0,6,-1,-33,5.24,5.239,-0.001,0,-1,mobx-boost,npm,2018-06-30T00:37:52.276Z,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.096,5.096,0.0,0,-1,koa-boost,npm,2017-05-30T21:21:49.946Z,0
0,3,0,0,0,0,5,5,0,0,0,0,0,0,102,5879,4.862,4.898,0.036,0,-1,gnomon,npm,2016-11-30T06:11:55.822Z,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,54,2026,4.813,4.635,-0.178,0,-1,htmx-ext,npm,2023-10-24T20:15:25.991Z,0
0,6,0,0,0,0,1,1,0,0,0,0,0,0,90,1971,4.936,4.939,0.003,0,-1,@cg-devcenter/jsb,npm,2026-01-23T08:16:09.961Z,0
0,3,0,0,-1,0,0,0,0,0,0,0,0,0,-4,-5924,5.102,5.231,0.129,-679,-1,@jamsrui/utils,npm,2026-01-24T02:10:17.727Z,0
0,2,0,0,0,0,0,2,0,0,0,0,0,0,53,1983,4.86,4.842,-0.018,0,-1,ng-lit,npm,2019-04-14T12:53:20.697Z,0
0,4,0,0,0,1,0,0,0,0,0,0,0,0,4,644,5.324,5.325,0.001,0,-1,@jamsrui/hooks,npm,2026-01-24T02:10:15.395Z,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4.684,4.676,-0.008,0,55,@jamsrui/core,npm,2026-01-24T02:10:15.849Z,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.118,5.119,0.001,0,-1,@dwidge/class-name-rnw,npm,2025-08-29T16:37:52.297Z,0
1486,1561,53,56,13,47,34,40,22,47,0,1,0,0,39348,5496860,5.117,5.26,0.143,8166,-1,claude-code-skills,npm,2026-04-26T17:19:20.690Z,0
0,26,0,4,0,0,0,0,0,3,0,0,0,0,0,0,5.319,5.319,0.0,0,-1,@noti-io/sdk-nodejs,npm,2024-07-03T20:49:46.962Z,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,4.91,4.904,-0.006,-4,-1,@merkur/plugin-component,npm,2026-04-10T07:11:03.111Z,0
0,29,0,0,0,0,0,0,0,0,0,0,0,3,-48,-3727,4.449,4.431,-0.018,0,-1,@vitalwall/client,npm,2025-12-06T01:13:49.727Z,0
0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,240,4.964,4.959,-0.005,0,-1,@micro-os-plus/micro-test-plus,npm,2026-05-11T22:52:11.827Z,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.284,5.284,0.0,0,-1,@reins/types,npm,2025-04-29T10:03:19.689Z,0
0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92,4.92,0.0,0,-1,@studiometa/js-toolkit,npm,2026-05-12T11:38:13.677Z,0
9,162,0,7,0,29,0,13,0,2,0,0,0,0,112,5489,4.742,4.742,0.0,0,-1,@techgreedy/singularity,npm,2023-04-25T05:43:35.085Z,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.157,5.157,0.0,0,-1,@dwidge/autoform,npm,2025-09-05T04:31:55.484Z,0
13,281,0,2,8,25,1,9,0,4,0,0,0,0,1397,57952,4.575,4.554,-0.021,0,-1,@cppalliance/antora-cpp-reference-extension,npm,2026-05-22T18:21:24.245Z,0
0,18,0,2,0,0,0,0,0,0,0,0,0,0,225,7067,5.229,5.237,0.008,0,-1,@dwidge/react-lib,npm,2025-09-05T04:31:47.800Z,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,-3,-271,4.92,4.834,-0.086,-27,-1,@jamsrui/header,npm,2026-01-24T02:10:00.192Z,0
0,3,0,0,0,3,0,0,0,0,0,0,0,0,11,266,4.911,4.895,-0.016,0,-1,webpack-boost,npm,2017-03-17T03:23:14.088Z,0
0,8,0,0,0,0,0,0,0,0,0,0,0,0,42,1531,4.768,4.788,0.02,0,-1,avronode,npm,2014-05-14T21:48:13.057Z,0
0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.166,5.166,0.0,0,-1,@dwidge/json-forms-expo,npm,2026-03-13T09:24:20.005Z,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5.044,5.044,0.0,0,-1,ladda-cache,npm,2025-12-10T09:36:21.209Z,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,3014,4.99,5.009,0.019,0,-1,iobroker.heizungssteuerung,npm,2025-12-10T21:04:40.457Z,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,-1,-30,5.161,5.159,-0.002,0,-1,boost-ts.utils,npm,2025-04-29T00:15:21.930Z,0
1,10,0,0,0,0,0,0,0,0,0,0,0,0,123,5223,5.211,5.22,0.009,25,-1,solid-command-palette,npm,2022-02-19T16:23:53.528Z,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.776,4.776,0.0,0,-1,@dwidge/migration-ops-sequelize,npm,2025-08-29T16:38:20.801Z,0
0,2,0,0,0,0,0,4,0,0,0,2,0,0,0,1,5.102,5.102,0.0,0,-1,node-parquet,npm,2018-04-30T17:46:11.519Z,0
0,12,0,22,0,8,0,0,0,0,0,0,0,0,0,-2,4.586,4.586,0.0,0,-1,@felixrieseberg/cmake-js,npm,2018-10-11T21:08:35.670Z,0
0,12,0,4,0,4,0,0,0,202,0,0,0,0,134,4816,4.503,4.519,0.016,0,-1,@tonsolutions/telemetree-react,npm,2025-06-03T12:33:42.403Z,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.105,5.106,0.001,0,-1,synth-orchid-boost,npm,2024-03-19T09:29:29.729Z,0
0,476,0,91,0,287,0,80,0,247,0,7,0,0,0,0,4.824,4.824,0.0,0,-1,discord-shooter,npm,2023-03-16T14:01:25.539Z,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,181,4.706,4.684,-0.022,0,-1,@merkur/plugin-event-emitter,npm,2026-04-10T07:11:02.931Z,0
0,2,0,0,0,0,0,0,0,0,0,0,0,26,0,20,3.177,3.177,0.0,0,-1,@mev-boost-aa/contracts,npm,2023-07-01T02:36:26.861Z,0
0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,-5,5.024,5.024,0.0,0,-1,yaml-to-toml,npm,2024-03-16T22:03:40.679Z,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,-234,5.242,5.24,-0.002,0,-1,@esh2n.com/bff,npm,2024-08-26T04:33:38.533Z,0
0,41,0,0,0,0,0,0,0,0,0,0,0,0,124,5200,5.039,5.043,0.004,0,-1,react-native-fast-io,npm,2024-12-20T20:44:06.620Z,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3.96,3.963,0.003,0,-1,node-red-contrib-heatmiser,npm,2016-11-26T21:22:07.919Z,0
0,11,0,22,0,0,0,0,0,5,0,0,0,2,0,83,5.445,5.445,0.0,0,-1,vue-three-d-mockup,npm,2023-02-17T20:52:21.986Z,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,26,830,4.813,4.884,0.071,0,-1,codegenius-tea,npm,2024-04-06T13:10:21.962Z,0
0,11,0,2,0,31,0,8,0,1,0,0,0,0,17,900,4.899,4.899,0.0,0,-1,@pyxmate/memory,npm,2026-07-02T10:48:17.142Z,0
0,35,0,0,0,1,0,0,0,0,0,0,0,0,-2,-60,5.191,5.191,0.0,0,-1,myboostpow-lib,npm,2023-02-22T18:42:45.387Z,0
73,156,0,0,4,8,0,0,0,0,0,0,0,0,1109,36435,5.204,5.202,-0.002,0,-1,cb-badges,npm,2019-01-16T01:33:58.392Z,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,522,15748,5.149,5.164,0.015,0,-1,@tsboost/io-ts,npm,2020-02-05T20:36:43.478Z,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1,5.1,0.0,0,-1,@dwidge/timezone-react,npm,2025-09-05T03:49:29.629Z,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,-17,-527,4.924,4.943,0.019,0,-1,prettier-oxc-parser,npm,2025-07-18T08:22:40.813Z,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.582,4.577,-0.005,0,26,tupi-tea-male-enhancement-reviews-are-these-legit-or-fake-kind-of-pills,npm,2023-04-13T10:19:08.928Z,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,-9,-202,5.098,5.101,0.003,0,-1,react-native-image-code-scanner,npm,2026-03-12T15:09:11.034Z,0
0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,604,5.142,5.177,0.035,0,-1,xsd-assembler,npm,2024-12-06T11:56:39.360Z,0
0,1,0,0,0,24,0,2,0,0,0,0,-24,516,-698,-33651,5.388,5.388,0.0,0,-1,@defisaver/automation-sdk,npm,2026-07-02T09:46:35.118Z,0
0,16,0,0,0,1,0,0,0,0,0,0,0,0,1,93,5.025,5.025,0.0,0,-1,@snapie/hangouts-react,npm,2026-06-18T20:01:24.452Z,0
0,3,0,40,0,17,0,64,0,0,0,2,0,0,0,49,4.658,4.66,0.002,0,-1,blog-flutter-boot,npm,2021-05-17T06:55:55.411Z,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,65,2637,4.883,4.894,0.011,0,-1,@theryansmee/ngx-command-palette,npm,2026-06-26T08:18:54.145Z,0
0,0,0,0,0,30,0,0,0,0,0,0,0,0,-1,-32,4.924,4.922,-0.002,0,-1,@bleco/config,npm,2024-09-24T14:10:19.065Z,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4.781,4.788,0.007,23,-1,sloppy-module-parser,npm,2025-03-07T09:03:59.435Z,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,4.923,4.918,-0.005,0,-1,@foxythemes/client-server-cli,npm,2018-07-06T17:55:44.942Z,0
0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,14,4.704,4.706,0.002,4,-1,@sotnikov/next-with-apollo,npm,2020-04-22T12:32:58.669Z,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.034,5.034,0.0,0,-1,@dwidge/randid,npm,2025-08-29T16:39:04.499Z,0
0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,-1,4.943,4.943,0.0,0,-1,homebridge-renson-healthbox3,npm,2026-05-31T13:48:21.949Z,0
0,22,0,1,0,2,0,0,0,8,0,0,0,1,26,679,4.837,4.838,0.001,0,-1,playhtml,npm,2026-06-30T15:44:17.155Z,0
0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.034,5.034,0.0,0,-1,@mev-boost-aa/account-sdk,npm,2023-07-03T10:12:46.104Z,0
0,20,0,37,0,0,0,0,0,3,0,0,0,0,17,344,5.377,5.377,0.0,0,-1,plan-boost,npm,2026-02-11T21:13:37.305Z,0
-2,5,0,0,0,2,0,0,0,0,0,0,0,0,-117,-5617,4.405,4.421,0.016,-13,-1,@tramvai/module-dns-cache,npm,2026-07-02T07:41:12.501Z,0
-8,15,0,0,10,18,0,0,-20,17,0,0,0,0,-1696,-42513,5.211,5.503,0.292,1098,-1,@ryanuo/utils,npm,2026-06-15T11:57:18.579Z,0
-681,66,0,23,0,0,0,36,0,2,0,0,0,0,-5944,-237581,4.733,4.733,0.0,-19,-1,cpbooster,npm,2023-02-21T19:09:07.134Z,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,24,4.756,4.704,-0.052,0,45,asio.cxx,npm,2025-12-09T14:05:21.618Z,0
0,22,0,0,0,2,0,0,0,0,0,0,0,0,8,-552,4.915,4.745,-0.17,-255,-1,@sylbro/cronguru,npm,2022-05-04T22:46:47.600Z,0
-1,6,0,3,0,0,0,0,0,0,0,0,0,0,-3,-99,5.214,5.218,0.004,0,-1,@shinsenter/defer.js,npm,2025-08-03T20:11:42.865Z,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.854,4.854,0.0,0,-1,karma-webpack-grep,npm,2015-10-10T21:07:36.770Z,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,25,673,4.697,4.702,0.005,0,-1,smart-context-hooks,npm,2025-12-17T16:45:08.245Z,0
0,20,0,2,0,2,0,5,0,0,0,0,0,0,7,27,5.093,5.093,0.0,0,-1,uni-boost-module,npm,2025-07-02T13:30:24.839Z,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,1215,4.308,4.306,-0.002,0,-1,@agentaai/nextstepjs,npm,2026-01-03T21:10:57.657Z,0
0,30,0,8,0,12,0,0,0,15,0,0,0,0,0,0,5.36,5.36,0.0,0,-1,@rabbitholegg/questdk-plugin-lens,npm,2024-08-21T18:34:24.178Z,0
2,3,0,0,0,0,0,0,0,0,0,0,0,0,18,346,4.67,4.75,0.08,14,49,@refai.code/vite-boost,npm,2026-01-17T13:15:52.293Z,0
0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-32,4.818,4.818,0.0,0,-1,svelte-zoom,npm,2021-08-14T12:10:29.116Z,0
0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.843,4.843,0.0,0,-1,@dwidge/json-forms-designer,npm,2025-12-29T08:27:29.313Z,0
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2074,5.496,5.478,-0.018,112,-1,@digitalmoves/scroll-wheel-menu,npm,2025-07-03T16:32:38.112Z,0
27,209,0,8,0,0,0,0,1,12,0,0,0,1,-405,1283702,4.695,3.895,-0.8,1141124,-1,laradumps-js,npm,2026-05-02T14:57:56.804Z,0
0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.042,5.043,0.001,0,-1,react-native-ts-idv,npm,2025-11-14T15:06:45.434Z,0
5,5,0,0,0,0,0,0,0,0,0,0,0,0,73,2755,4.779,5.038,0.259,31,-1,@mnpjs/licenses,npm,2020-03-26T13:36:42.065Z,0
-3,2,0,8,0,0,0,0,0,0,0,0,0,0,197,7562,5.195,5.213,0.018,0,-1,2acoin-cryptonote-util,npm,2020-10-31T17:26:33.975Z,0
2,4,0,0,0,0,0,0,0,0,0,0,0,0,7,438,5.483,5.501,0.018,0,-1,epos-devkit,npm,2026-04-17T17:12:26.227Z,0
0,7,0,371,0,22,0,81,0,0,0,0,0,0,381,17819,4.785,4.785,0.0,0,-1,jumbo-cli,npm,2026-06-24T20:19:03.276Z,0
0,3,0,1,0,2,0,0,0,0,0,0,0,0,1,26,5.136,5.135,-0.001,0,-1,fontnik,npm,2026-07-02T08:56:37.651Z,0
0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,81,5.167,5.166,-0.001,0,-1,@algora/xtrpc,npm,2023-07-26T02:14:47.650Z,0
2,39,0,0,0,2,0,0,0,0,0,0,0,0,105,4027,4.62,4.636,0.016,10,-1,@bluelibs/nova,npm,2026-02-04T03:51:40.323Z,0
1,4,0,0,0,0,0,0,0,0,0,0,0,0,21,9234,5.289,5.286,-0.003,0,-1,@multifarm/widget-components,npm,2023-04-25T15:10:34.644Z,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.209,5.208,-0.001,0,-1,@liiift-studio/magnettype,npm,2026-06-18T15:51:19.635Z,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.505,4.505,0.0,0,-1,@bluedynamic/node-red-contrib-geyser-modular,npm,2026-03-23T10:58:59.484Z,0
-1,13,-1,7,0,17,0,9,0,30,0,3,0,0,18,277,5.438,5.438,0.0,0,-1,magickwand.js,npm,2026-03-01T23:09:52.955Z,0
0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,-6,4.909,4.908,-0.001,0,-1,pocketflow,npm,2025-03-30T02:28:55.201Z,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.148,5.148,0.0,0,-1,@jamsr-ui/react,npm,2025-09-16T11:05:32.375Z,0
0,4,0,0,0,0,0,0,0,0,0,0,0,151,0,0,5.654,5.654,0.0,0,-1,modelapibysxngdu,npm,2025-07-22T15:40:24.136Z,0
0,3,0,1,0,0,2,5,0,0,0,0,0,0,2,176,5.106,5.106,0.0,0,-1,@loveluthien/docusaurus-plugin-typedoc-api,npm,2026-06-04T07:10:55.799Z,0
0,10,0,0,0,0,0,0,0,0,0,0,0,0,9,157,4.841,4.835,-0.006,0,-1,@merkur/plugin-http-client,npm,2026-04-10T07:11:05.107Z,0
0,24,0,5,0,10,0,0,0,5,0,0,0,0,0,2844,5.426,5.427,0.001,0,-1,datocms-plugin-alt-text-generator-ai,npm,2025-09-03T19:16:19.490Z,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.246,5.246,0.0,0,-1,react-native-purchasely,npm,2026-05-04T14:45:44.074Z,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.009,5.025,0.016,0,39,de.tu-dresden.hyper.interaction,npm,2026-06-19T21:35:11.035Z,0
0,25,0,10,-1,30,0,39,0,52,0,0,0,2,3,-1961,5.574,5.552,-0.022,0,-1,@cubbit/enigma,npm,2022-08-26T11:38:23.814Z,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09,5.09,0.0,0,-1,@prateek-wayne/backstage-plugin-scaffold-insight,npm,2024-12-06T08:11:29.221Z,0
0,3,0,1,0,0,0,4,0,0,0,0,0,0,0,6,4.847,4.849,0.002,0,-1,@runeai/hermes,npm,2023-11-22T14:46:20.694Z,0
0,4,0,0,0,7,0,0,0,0,0,0,0,0,1,25,4.858,4.858,0.0,0,-1,react-apollo-pagination,npm,2024-02-03T20:46:08.386Z,0
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.001,5.001,0.0,0,-1,@jsez/lib,npm,2024-08-19T15:54:30.172Z,0
0,8,0,0,0,0,0,0,0,1,0,0,0,0,10,303,5.026,5.023,-0.003,0,-1,react-native-wkwebview-reborn,npm,2018-10-08T11:37:41.637Z,0
0,2,0,40,0,17,0,64,0,0,0,2,0,0,0,0,4.657,4.657,0.0,0,-1,sn-flutter-boot,npm,2019-11-04T07:43:12.811Z,0
0,8,0,0,0,1,0,0,0,0,0,0,0,0,37,861,4.669,4.687,0.018,5,-1,@pipedream/proofly,npm,2026-05-29T20:30:53.063Z,0
0,11,0,3,0,0,1,12,0,0,0,2,0,0,6,283,5.035,5.038,0.003,0,-1,@orca-skill-manager/orca,npm,2026-06-09T20:10:32.862Z,0
0,22,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4.93,4.93,0.0,0,-1,@tinloof/sanity-studio,npm,2026-02-26T23:55:29.604Z,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,74,5.174,5.173,-0.001,0,-1,paxx,npm,2022-11-18T14:45:22.723Z,0
0,11,0,0,0,0,0,0,0,0,0,0,0,0,-263,-9716,5.22,5.224,0.004,0,-1,@cn-ui/command-palette,npm,2022-12-21T12:11:33.492Z,0
0,2,0,0,0,1,0,0,0,0,0,0,0,0,19,541,4.831,4.804,-0.027,0,-1,@apostrophecms/anchors,npm,2025-10-01T18:27:18.483Z,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4.977,4.977,0.0,0,-1,react-native-ts-authentication,npm,2026-03-02T18:33:55.157Z,0
-4,7,0,2,0,0,0,0,0,0,0,0,0,0,-1241,-81866,4.691,4.92,0.229,0,-1,ezmoney,npm,2026-04-13T13:22:22.527Z,0
0,416,0,46,0,413,0,28,0,33,0,0,0,0,1092,55360,4.837,4.867,0.03,0,-1,@sage-protocol/sdk,npm,2026-04-11T04:57:04.209Z,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,5.021,5.021,0.0,0,-1,@bhiti/http,npm,2020-08-16T02:01:31.087Z,0
0,4,0,0,0,14,0,0,0,0,0,0,0,0,-3,-176,4.913,4.905,-0.008,0,-1,@merkur/plugin-error,npm,2026-04-10T07:11:02.807Z,0
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5.049,5.057,0.008,0,-1,@tsboost/utilities,npm,2020-01-29T12:02:46.945Z,0
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.719,4.707,-0.012,0,-1,@types/virtual-scroll,npm,2023-11-07T18:47:03.337Z,0
18,79,0,2,9,75,0,2,0,0,0,0,0,0,457,18401,4.672,4.672,0.0,0,-1,search-console-mcp,npm,2026-06-07T17:13:06.741Z,0
0,14,0,0,0,8,0,0,0,0,0,0,0,0,1668,55478,4.703,4.742,0.039,0,-1,@uniswap/flashtestations-sdk,npm,2025-12-10T22:45:40.152Z,0
5,57,0,9,6,71,0,35,0,1,0,0,0,0,1632,56988,4.71,4.711,0.001,7,-1,memory-lancedb-pro,npm,2026-03-15T12:45:09.438Z,0
0,4,0,0,0,0,0,0,0,2,0,0,0,0,2,86,5.076,5.081,0.005,0,-1,gin,npm,2012-02-01T17:15:04.511Z,0
0,127,0,150,0,186,0,77,0,100,0,1,0,4,0,1,5.495,5.495,0.0,0,-1,saleor,npm,2025-12-02T17:27:13.850Z,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.775,4.775,0.0,0,-1,@dwidge/mask-keys,npm,2025-08-29T16:38:12.013Z,0
15,15,1,1,37,37,3,3,2,2,0,0,0,0,11867,410420,4.599,5.174,0.575,84,-1,@goodforonefare/react-apollo,npm,2019-06-05T22:03:42.938Z,0
0,8,0,17,0,485,0,34,0,0,0,0,0,0,46,1445,4.702,4.702,0.0,0,-1,@kirschbaum-development/sst-laravel,npm,2026-06-13T13:24:31.328Z,0
